Time [s],Packet ID,MOSI,MISO
2.744798312500000,0,0xFF,0x01
2.744889687500000,0,0xFF,0x02
2.744981125000000,0,0xFF,0x7C
2.745072187500000,0,0xFF,0x0E
2.745178875000000,0,0xFF,0xFF
2.745275625000000,0,0xFF,0xFF
2.745372375000000,0,0xFF,0xFF
2.745470062500000,0,0xFF,0xFF
2.745567500000000,0,0xFF,0xFF
2.745663875000000,0,0xFF,0xFF
2.745778312500000,0,0xFF,0xFF
4.054732937500000,1,0xFF,0x07
4.054824312500000,1,0xFF,0x02
4.054915750000000,1,0xFF,0xDA
4.055006812500000,1,0xFF,0xA4
4.055113500000000,1,0xFF,0xFF
4.055210250000000,1,0xFF,0xFF
4.055307000000000,1,0xFF,0xFF
4.055404750000000,1,0xFF,0xFF
4.055501437500000,1,0xFF,0xFF
4.055598875000000,1,0xFF,0xFF
4.055696250000000,1,0xFF,0xFF
4.055793625000000,1,0xFF,0xFF
4.055891062500000,1,0xFF,0xFF
4.055988437500000,1,0xFF,0xFF
4.056085812500000,1,0xFF,0xFF
4.056183250000000,1,0xFF,0xFF
4.056279625000000,1,0xFF,0xFF
4.056376687500000,1,0xFF,0xFF
4.058835625000000,2,0xFF,0x10
4.058927000000000,2,0xFF,0x06
4.059018375000000,2,0xFF,0x10
4.059109437500000,2,0xFF,0x00
4.059201187500000,2,0xFF,0x00
4.059292250000000,2,0xFF,0x00
4.059383625000000,2,0xFF,0xB6
4.059475062500000,2,0xFF,0xC2
4.059581750000000,2,0xFF,0xFF
4.059678500000000,2,0xFF,0xFF
4.059775250000000,2,0xFF,0xFF
4.059872937500000,2,0xFF,0xFF
4.059969687500000,2,0xFF,0xFF
4.060066437500000,2,0xFF,0xFF
4.060180500000000,2,0xFF,0xFF
4.062024375000000,3,0xFF,0x10
4.062115750000000,3,0xFF,0x06
4.062207125000000,3,0xFF,0xFF
4.062307187500000,3,0xFF,0x0F
4.062398625000000,3,0xFF,0x00
4.062490312500000,3,0xFF,0x00
4.062581750000000,3,0xFF,0x83
4.062672812500000,3,0xFF,0xBE
4.062779500000000,3,0xFF,0xFF
4.062876250000000,3,0xFF,0xFF
4.062973000000000,3,0xFF,0xFF
