Time [s],Packet ID,MOSI,MISO
4.403115062500000,0,0xFF,0x01
4.403206437500000,0,0xFF,0x02
4.403297875000000,0,0xFF,0x7C
4.403388937500000,0,0xFF,0x0E
4.403495625000000,0,0xFF,0xFF
4.403592375000000,0,0xFF,0xFF
4.403689125000000,0,0xFF,0xFF
4.403786812500000,0,0xFF,0xFF
4.403883562500000,0,0xFF,0xFF
4.403980312500000,0,0xFF,0xFF
4.404094375000000,0,0xFF,0xFF
5.706236812500000,1,0xFF,0x07
5.706328187500000,1,0xFF,0x02
5.706419625000000,1,0xFF,0xDA
5.706510687500000,1,0xFF,0xA4
5.706617750000000,1,0xFF,0xFF
5.706714437500000,1,0xFF,0xFF
5.706811187500000,1,0xFF,0xFF
5.706908937500000,1,0xFF,0xFF
5.707005625000000,1,0xFF,0xFF
5.707103062500000,1,0xFF,0xFF
5.707200437500000,1,0xFF,0xFF
5.707297875000000,1,0xFF,0xFF
5.707395250000000,1,0xFF,0xFF
5.707492625000000,1,0xFF,0xFF
5.707590062500000,1,0xFF,0xFF
5.707687437500000,1,0xFF,0xFF
5.707783812500000,1,0xFF,0xFF
5.707880875000000,1,0xFF,0xFF
5.709339187500000,2,0xFF,0x10
5.709430625000000,2,0xFF,0x06
5.709522312500000,2,0xFF,0x10
5.709613375000000,2,0xFF,0x00
5.709704750000000,2,0xFF,0x00
5.709796500000000,2,0xFF,0x00
5.709887875000000,2,0xFF,0xB6
5.709979312500000,2,0xFF,0xC2
5.710086062500000,2,0xFF,0xFF
5.710183125000000,2,0xFF,0xFF
5.710279812500000,2,0xFF,0xFF
5.710377562500000,2,0xFF,0xFF
5.710474625000000,2,0xFF,0xFF
5.710571000000000,2,0xFF,0xFF
5.710685437500000,2,0xFF,0xFF
5.712530312500000,3,0xFF,0x10
5.712621687500000,3,0xFF,0x06
5.712713437500000,3,0xFF,0xFF
5.712804500000000,3,0xFF,0x0F
5.712895875000000,3,0xFF,0x00
5.712987625000000,3,0xFF,0x00
5.713079000000000,3,0xFF,0x83
5.713170062500000,3,0xFF,0xBE
5.713276812500000,3,0xFF,0xFF
5.713373562500000,3,0xFF,0xFF
5.714470250000000,3,0xFF,0xFF
5.714568000000000,3,0xFF,0xFF
5.714664750000000,3,0xFF,0xFF
5.714761500000000,3,0xFF,0xFF
5.714875562500000,3,0xFF,0xFF
5.716346875000000,4,0xFF,0x0C
5.716438250000000,4,0xFF,0x13
5.716529312500000,4,0xFF,0x01
5.716621062500000,4,0xFF,0x00
5.716712437500000,4,0xFF,0x00
5.716804187500000,4,0xFF,0x00
5.716895250000000,4,0xFF,0x00
5.716986625000000,4,0xFF,0x00
5.717078000000000,4,0xFF,0x00
5.717169750000000,4,0xFF,0x00
5.717261125000000,4,0xFF,0x00
5.717352500000000,4,0xFF,0x00
5.717443937500000,4,0xFF,0x00
5.717535312500000,4,0xFF,0x00
5.717627062500000,4,0xFF,0x00
5.717718437500000,4,0xFF,0x00
5.717809812500000,4,0xFF,0x00
5.717901562500000,4,0xFF,0x00
5.717992625000000,4,0xFF,0x00
5.718084000000000,4,0xFF,0x2F
5.718175437500000,4,0xFF,0x89
5.718282125000000,4,0xFF,0xFF
5.718378875000000,4,0xFF,0xFF
5.718475625000000,4,0xFF,0xFF
5.718573687500000,4,0xFF,0xFF
5.718670375000000,4,0xFF,0xFF
5.718767125000000,4,0xFF,0xFF
5.718881187500000,4,0xFF,0xFF
5.721328500000000,5,0xFF,0x12
5.721419875000000,5,0xFF,0x02
5.721511625000000,5,0xFF,0x5C
5.721602687500000,5,0xFF,0x58
5.721709750000000,5,0xFF,0xFF
5.721806500000000,5,0xFF,0xFF
5.721903250000000,5,0xFF,0xFF
5.722000937500000,5,0xFF,0xFF
5.722098000000000,5,0xFF,0xFF
5.722195437500000,5,0xFF,0xFF
5.722292812500000,5,0xFF,0xFF
5.722390187500000,5,0xFF,0xFF
5.722487625000000,5,0xFF,0xFF
5.722584687500000,5,0xFF,0xFF
5.722682062500000,5,0xFF,0xFF
5.722779500000000,5,0xFF,0xFF
5.722876875000000,5,0xFF,0xFF
5.722974250000000,5,0xFF,0xFF
5.723071687500000,5,0xFF,0xFF
5.723168062500000,5,0xFF,0xFF
5.723265125000000,5,0xFF,0xFF
5.725691062500000,6,0xFF,0x0F
5.725782437500000,6,0xFF,0x0C
5.725873500000000,6,0xFF,0x1A
5.725965250000000,6,0xFF,0x00
5.726056625000000,6,0xFF,0x00
5.726148062500000,6,0xFF,0x00
5.726239750000000,6,0xFF,0x00
5.726331187500000,6,0xFF,0x0A
