Time [s],Packet ID,MOSI,MISO
8.752373562500001,4,0xFF,0x0C
8.752464937499999,4,0xFF,0x13
8.752557312500000,4,0xFF,0x01
8.752648375000000,4,0xFF,0x00
8.752739812500000,4,0xFF,0x00
8.753839562500000,4,0xFF,0x00
8.753930937500000,4,0xFF,0x00
8.754022000000001,4,0xFF,0x00
8.754114375000000,4,0xFF,0x00
8.754205437500000,4,0xFF,0x00
8.754297875000001,4,0xFF,0x00
8.754388937500000,4,0xFF,0x00
8.754630750000000,4,0xFF,0x00
8.754721812500000,4,0xFF,0x00
8.754814187499999,4,0xFF,0x00
8.754905250000000,4,0xFF,0x00
8.754997687500000,4,0xFF,0x00
8.755089375000001,4,0xFF,0x00
8.755180437500000,4,0xFF,0x00
8.755395625000000,4,0xFF,0x2F
8.755486687499999,4,0xFF,0x89
8.755585375000001,4,0xFF,0xFF
8.755682437500001,4,0xFF,0xFF
8.755779499999999,4,0xFF,0xFF
8.755876625000001,4,0xFF,0xFF
8.755973687499999,4,0xFF,0xFF
8.756194125000000,4,0xFF,0xFF
8.756291187500000,4,0xFF,0xFF
8.756388250000001,4,0xFF,0xFF
8.756485312500001,4,0xFF,0xFF
8.756582750000000,4,0xFF,0xFF
8.760822937500000,5,0xFF,0x0C
8.760914312500001,5,0xFF,0x13
8.761006062500000,5,0xFF,0x01
8.761097437500000,5,0xFF,0x00
8.761189187499999,5,0xFF,0x00
8.761280562500000,5,0xFF,0x00
8.761372000000000,5,0xFF,0x00
8.761463375000000,5,0xFF,0x00
8.761554750000000,5,0xFF,0x00
8.761646499999999,5,0xFF,0x00
8.761737875000000,5,0xFF,0x00
8.761829625000001,5,0xFF,0x00
8.761920687500000,5,0xFF,0x00
8.762012437499999,5,0xFF,0x00
8.762103500000000,5,0xFF,0x00
8.762195187500000,5,0xFF,0x00
8.762286625000000,5,0xFF,0x00
8.762378000000000,5,0xFF,0x00
8.762469749999999,5,0xFF,0x00
8.762561125000000,5,0xFF,0x2F
8.762652500000000,5,0xFF,0x89
8.762759250000000,5,0xFF,0xFF
8.763855687500000,5,0xFF,0xFF
8.763952750000000,5,0xFF,0xFF
8.764050812500001,5,0xFF,0xFF
8.764147562500000,5,0xFF,0xFF
8.764244250000001,5,0xFF,0xFF
8.764358312500001,5,0xFF,0xFF
8.766814687500000,6,0xFF,0x12
8.766906062500000,6,0xFF,0x02
8.766997437500001,6,0xFF,0x5C
8.767088500000000,6,0xFF,0x58
8.767195624999999,6,0xFF,0xFF
8.767292312500000,6,0xFF,0xFF
8.767389062499999,6,0xFF,0xFF
8.767486812500000,6,0xFF,0xFF
8.767583500000001,6,0xFF,0xFF
8.767680937500000,6,0xFF,0xFF
8.767778312500001,6,0xFF,0xFF
8.767874750000001,6,0xFF,0xFF
8.767972125000000,6,0xFF,0xFF
8.768069499999999,6,0xFF,0xFF
8.768166937500000,6,0xFF,0xFF
8.768264312499999,6,0xFF,0xFF
8.768360749999999,6,0xFF,0xFF
8.768458125000000,6,0xFF,0xFF
8.768555187500001,6,0xFF,0xFF
8.768651937500000,6,0xFF,0xFF
8.768749000000000,6,0xFF,0xFF
8.770175937499999,7,0xFF,0x0F
8.770267375000000,7,0xFF,0x0C
8.770367437499999,7,0xFF,0x1A
8.770458500000000,7,0xFF,0x00
8.770550187500000,7,0xFF,0x00
8.770650249999999,7,0xFF,0x00
8.770741687499999,7,0xFF,0x00
8.770833375000000,7,0xFF,0x0A
8.770924812500001,7,0xFF,0x01
8.771015875000000,7,0xFF,0x10
8.771107562499999,7,0xFF,0x03
8.771198625000000,7,0xFF,0x00
8.771290375000000,7,0xFF,0xAE
8.771381437500001,7,0xFF,0x42
8.771488187499999,7,0xFF,0xFF
8.771584937500000,7,0xFF,0xFF
8.771681624999999,7,0xFF,0xFF
8.771779374999999,7,0xFF,0xFF
8.771876125000000,7,0xFF,0xFF
8.771972812500000,7,0xFF,0xFF
8.772087250000000,7,0xFF,0xFF
8.774422812499999,8,0xFF,0x02
8.774514249999999,8,0xFF,0x10
8.774605625000000,8,0xFF,0x01
8.774696687500001,8,0xFF,0x07
8.774788437500000,8,0xFF,0x02
8.774879812500000,8,0xFF,0x00
8.774971187500000,8,0xFF,0x00
8.775062625000000,8,0xFF,0x00
8.775154312500000,8,0xFF,0x00
8.775245375000001,8,0xFF,0x00
8.775336812500001,8,0xFF,0x00
8.775428500000000,8,0xFF,0x00
8.775519562500000,8,0xFF,0x00
8.775611312500001,8,0xFF,0x00
8.775702687500001,8,0xFF,0x01
8.775794437500000,8,0xFF,0x00
8.775885499999999,8,0xFF,0x5B
8.775976875000000,8,0xFF,0xE0
8.776083625000000,8,0xFF,0xFF
8.776180374999999,8,0xFF,0xFF
8.776277125000000,8,0xFF,0xFF
8.776374812500000,8,0xFF,0xFF
8.776471562499999,8,0xFF,0xFF
8.776568624999999,8,0xFF,0xFF
8.776682687499999,8,0xFF,0xFF
12.746706500000000,9,0xFF,0x07
12.746797875000000,9,0xFF,0x02
12.746889625000000,9,0xFF,0xDA
12.746980687500001,9,0xFF,0xA4
12.747087375000000,9,0xFF,0xFF
12.747184125000000,9,0xFF,0xFF
12.747280875000000,9,0xFF,0xFF
12.747378937500001,9,0xFF,0xFF
12.747475687500000,9,0xFF,0xFF
12.747573062500001,9,0xFF,0xFF
12.747670437500000,9,0xFF,0xFF
12.747767874999999,9,0xFF,0xFF
12.747865250000000,9,0xFF,0xFF
12.747962687499999,9,0xFF,0xFF
12.748059375000000,9,0xFF,0xFF
12.749158812499999,9,0xFF,0xFF
12.749255187499999,9,0xFF,0xFF
12.749352249999999,9,0xFF,0xFF
12.750841625000000,10,0xFF,0x10
12.750933000000000,10,0xFF,0x06
12.751024375000000,10,0xFF,0x20
12.751115812500000,10,0xFF,0x00
12.751207500000000,10,0xFF,0x00
12.751298937500000,10,0xFF,0x00
12.751390312500000,10,0xFF,0x5F
12.751482687499999,10,0xFF,0xEE
12.751589437500000,10,0xFF,0xFF
12.751686187500001,10,0xFF,0xFF
12.751782937500000,10,0xFF,0xFF
12.751880625000000,10,0xFF,0xFF
12.751977374999999,10,0xFF,0xFF
12.752074125000000,10,0xFF,0xFF
12.752188187500000,10,0xFF,0xFF
12.754028750000000,11,0xFF,0x12
12.754120187500000,11,0xFF,0x02
12.754212562499999,11,0xFF,0x5C
12.754303625000000,11,0xFF,0x58
12.754402375000000,11,0xFF,0xFF
12.754578812500000,11,0xFF,0xFF
12.754675875000000,11,0xFF,0xFF
12.754773250000000,11,0xFF,0xFF
12.754870312500000,11,0xFF,0xFF
12.754967750000000,11,0xFF,0xFF
12.755065125000000,11,0xFF,0xFF
12.755162187500000,11,0xFF,0xFF
12.755373687500001,11,0xFF,0xFF
12.755470750000001,11,0xFF,0xFF
12.760092562500001,12,0xFF,0x12
12.760183937500001,12,0xFF,0x02
12.760275687500000,12,0xFF,0x5C
12.760366749999999,12,0xFF,0x58
12.760473812500001,12,0xFF,0xFF
12.760570562500000,12,0xFF,0xFF
12.760667249999999,12,0xFF,0xFF
12.760764999999999,12,0xFF,0xFF
12.760861750000000,12,0xFF,0xFF
12.760959124999999,12,0xFF,0xFF
12.761056500000000,12,0xFF,0xFF
12.761153937500000,12,0xFF,0xFF
12.761251312500001,12,0xFF,0xFF
12.761348750000000,12,0xFF,0xFF
12.761446125000001,12,0xFF,0xFF
12.761543500000000,12,0xFF,0xFF
12.761640937499999,12,0xFF,0xFF
12.761738312500000,12,0xFF,0xFF
12.761835749999999,12,0xFF,0xFF
12.761932125000000,12,0xFF,0xFF
12.762029187500000,12,0xFF,0xFF
12.763456124999999,13,0xFF,0x0F
12.763547562499999,13,0xFF,0x0C
12.763638937500000,13,0xFF,0x17
12.763730312500000,13,0xFF,0x00
12.763822062499999,13,0xFF,0x00
12.763913437499999,13,0xFF,0x00
12.764004874999999,13,0xFF,0x00
12.764096562500001,13,0xFF,0x0A
12.764187625000000,13,0xFF,0x01
12.764279062500000,13,0xFF,0x10
12.764370749999999,13,0xFF,0x03
12.764462187500000,13,0xFF,0x00
12.764553562500000,13,0xFF,0x95
12.764644937500000,13,0xFF,0xCA
12.764751687500000,13,0xFF,0xFF
12.764848750000001,13,0xFF,0xFF
12.764945500000000,13,0xFF,0xFF
12.765043250000000,13,0xFF,0xFF
12.765139937500001,13,0xFF,0xFF
12.765237000000001,13,0xFF,0xFF
12.765351125000000,13,0xFF,0xFF
12.766686999999999,14,0xFF,0x02
12.766778374999999,14,0xFF,0x10
12.766869812500000,14,0xFF,0x01
12.766961187500000,14,0xFF,0x07
12.767052937500001,14,0xFF,0x02
12.767144312499999,14,0xFF,0x00
12.767236062500000,14,0xFF,0x00
12.767327125000000,14,0xFF,0x00
12.767418812500001,14,0xFF,0x00
12.767509875000000,14,0xFF,0x00
12.767601312500000,14,0xFF,0x00
12.767693000000000,14,0xFF,0x00
12.767784062500001,14,0xFF,0x00
12.767875812500000,14,0xFF,0x00
12.767967187500000,14,0xFF,0x01
12.768058625000000,14,0xFF,0x00
12.769152687500000,14,0xFF,0x5B
12.769243749999999,14,0xFF,0xE0
12.769350500000000,14,0xFF,0xFF
12.769447187500001,14,0xFF,0xFF
12.769543937500000,14,0xFF,0xFF
12.769641687500000,14,0xFF,0xFF
12.769738437499999,14,0xFF,0xFF
12.769835125000000,14,0xFF,0xFF
12.769949250000000,14,0xFF,0xFF
14.755531124999999,15,0xFF,0x07
14.755622499999999,15,0xFF,0x02
14.755713937499999,15,0xFF,0xDA
14.755814000000001,15,0xFF,0xA4
14.755921062500001,15,0xFF,0xFF
14.756017812500000,15,0xFF,0xFF
14.756114875000000,15,0xFF,0xFF
14.756221249999999,15,0xFF,0xFF
14.756318000000000,15,0xFF,0xFF
14.756415375000000,15,0xFF,0xFF
14.756512812500000,15,0xFF,0xFF
14.756697250000000,15,0xFF,0xFF
14.756794624999999,15,0xFF,0xFF
14.756892062500000,15,0xFF,0xFF
14.756989437500000,15,0xFF,0xFF
14.757086875000001,15,0xFF,0xFF
14.757192249999999,15,0xFF,0xFF
14.757289312499999,15,0xFF,0xFF
14.758760625000001,16,0xFF,0x10
14.758852062500001,16,0xFF,0x06
14.758943125000000,16,0xFF,0x01
14.759034812499999,16,0xFF,0x00
14.759125875000001,16,0xFF,0x00
14.759235312500000,16,0xFF,0x00
14.759326687500000,16,0xFF,0xA5
14.759418125000000,16,0xFF,0xAF
14.759524812500000,16,0xFF,0xFF
14.759621562500000,16,0xFF,0xFF
14.759718312500000,16,0xFF,0xFF
14.759816000000001,16,0xFF,0xFF
14.759912750000000,16,0xFF,0xFF
14.760009500000001,16,0xFF,0xFF
14.760132562500001,16,0xFF,0xFF
14.762700312500000,17,0xFF,0x08
14.762791687500000,17,0xFF,0x03
14.762891750000000,17,0xFF,0x00
14.762983187500000,17,0xFF,0x6E
14.763074562500000,17,0xFF,0x30
14.763181312500000,17,0xFF,0xFF
14.763278062500000,17,0xFF,0xFF
14.763374750000001,17,0xFF,0xFF
14.763472812500000,17,0xFF,0xFF
14.763569562500001,17,0xFF,0xFF
14.763667000000000,17,0xFF,0xFF
14.763764374999999,17,0xFF,0xFF
14.763861750000000,17,0xFF,0xFF
14.763958812500000,17,0xFF,0xFF
14.764056249999999,17,0xFF,0xFF
14.764153312500000,17,0xFF,0xFF
14.764250687500001,17,0xFF,0xFF
14.764348125000000,17,0xFF,0xFF
14.764445500000001,17,0xFF,0xFF
14.764542562500001,17,0xFF,0xFF
14.764639937500000,17,0xFF,0xFF
14.764737374999999,17,0xFF,0xFF
14.764834750000000,17,0xFF,0xFF
14.764932187499999,17,0xFF,0xFF
14.765028875000000,17,0xFF,0xFF
14.765126312500000,17,0xFF,0xFF
14.765223687500001,17,0xFF,0xFF
14.765321062500000,17,0xFF,0xFF
14.765418499999999,17,0xFF,0xFF
14.765515875000000,17,0xFF,0xFF
14.765613312499999,17,0xFF,0xFF
14.765709687499999,17,0xFF,0xFF
14.765807062500000,17,0xFF,0xFF
14.765904500000000,17,0xFF,0xFF
14.766001875000001,17,0xFF,0xFF
14.766098937500001,17,0xFF,0xFF
14.766204374999999,17,0xFF,0xFF
14.766301750000000,17,0xFF,0xFF
14.766399125000000,17,0xFF,0xFF
14.766496562500000,17,0xFF,0xFF
14.766593937500000,17,0xFF,0xFF
14.766691375000001,17,0xFF,0xFF
14.766787750000001,17,0xFF,0xFF
14.766885125000000,17,0xFF,0xFF
14.766982562500001,17,0xFF,0xFF
14.767079937500000,17,0xFF,0xFF
14.767194375000001,17,0xFF,0xFF
14.767291750000000,17,0xFF,0xFF
14.767389187499999,17,0xFF,0xFF
14.767486562500000,17,0xFF,0xFF
14.767582937500000,17,0xFF,0xFF
14.767680374999999,17,0xFF,0xFF
16.739215250000001,18,0xFF,0x07
16.739306625000001,18,0xFF,0x02
16.739398375000000,18,0xFF,0xDA
16.739489437500001,18,0xFF,0xA4
16.739596124999998,18,0xFF,0xFF
16.739693562500001,18,0xFF,0xFF
16.739790249999999,18,0xFF,0xFF
16.739888000000001,18,0xFF,0xFF
16.739985062500001,18,0xFF,0xFF
16.740082500000000,18,0xFF,0xFF
16.740179874999999,18,0xFF,0xFF
16.740277249999998,18,0xFF,0xFF
16.740373687500000,18,0xFF,0xFF
16.740471062499999,18,0xFF,0xFF
16.740568499999998,18,0xFF,0xFF
16.740665875000001,18,0xFF,0xFF
16.740762250000000,18,0xFF,0xFF
16.740859312500000,18,0xFF,0xFF
16.742348687500002,19,0xFF,0x10
16.742440062499998,19,0xFF,0x06
16.742531437499999,19,0xFF,0x20
16.742631562500002,19,0xFF,0x00
16.742722937500002,19,0xFF,0x00
16.742814687500001,19,0xFF,0x00
16.742914750000001,19,0xFF,0x5F
16.743006125000001,19,0xFF,0xEE
16.743112875000001,19,0xFF,0xFF
16.743209562499999,19,0xFF,0xFF
16.743306312500000,19,0xFF,0xFF
16.744406375000001,19,0xFF,0xFF
16.744503125000001,19,0xFF,0xFF
16.744599874999999,19,0xFF,0xFF
16.744713937499998,19,0xFF,0xFF
16.746554875000001,20,0xFF,0x12
16.746646250000001,20,0xFF,0x02
16.746737312499999,20,0xFF,0x5C
16.746828687499999,20,0xFF,0x58
16.746935437499999,20,0xFF,0xFF
16.747032187500000,20,0xFF,0xFF
16.747129562500000,20,0xFF,0xFF
16.747227312500002,20,0xFF,0xFF
16.747324062499999,20,0xFF,0xFF
16.747421437500002,20,0xFF,0xFF
16.747518500000002,20,0xFF,0xFF
16.747615875000001,20,0xFF,0xFF
16.747713312500000,20,0xFF,0xFF
16.747809687499998,20,0xFF,0xFF
16.747907125000001,20,0xFF,0xFF
16.748004500000000,20,0xFF,0xFF
16.748101875000000,20,0xFF,0xFF
16.748199312499999,20,0xFF,0xFF
16.748296687500002,20,0xFF,0xFF
16.748393125000000,20,0xFF,0xFF
16.748490499999999,20,0xFF,0xFF
16.749916437500001,21,0xFF,0x0F
16.750008187500001,21,0xFF,0x0C
16.750099250000002,21,0xFF,0x14
16.750191000000001,21,0xFF,0x00
16.750282062499998,21,0xFF,0x00
16.750373437499999,21,0xFF,0x00
16.750464812499999,21,0xFF,0x00
16.750564874999998,21,0xFF,0x0A
16.750656312499999,21,0xFF,0x01
16.750748000000002,21,0xFF,0x10
16.750839437500002,21,0xFF,0x03
16.750930812499998,21,0xFF,0x00
16.751022562500001,21,0xFF,0x5A
16.751113624999999,21,0xFF,0x7B
16.751220374999999,21,0xFF,0xFF
16.751317062500000,21,0xFF,0xFF
16.751413812500001,21,0xFF,0xFF
16.751511562499999,21,0xFF,0xFF
16.751608250000000,21,0xFF,0xFF
16.751705000000001,21,0xFF,0xFF
16.751819062500001,21,0xFF,0xFF
16.753155000000000,22,0xFF,0x02
16.753246375000000,22,0xFF,0x10
16.753337437500001,22,0xFF,0x01
16.754431187500000,22,0xFF,0x07
16.754522562500000,22,0xFF,0x02
16.754614312499999,22,0xFF,0x00
16.754705375000000,22,0xFF,0x00
16.754796750000001,22,0xFF,0x00
16.754888187500001,22,0xFF,0x00
16.754979875000000,22,0xFF,0x00
16.755070937500001,22,0xFF,0x00
16.755162687500000,22,0xFF,0x00
16.755253750000001,22,0xFF,0x00
16.755345437500001,22,0xFF,0x00
16.755436499999998,22,0xFF,0x01
16.755527937499998,22,0xFF,0x00
16.755619312499999,22,0xFF,0x5B
16.755710687499999,22,0xFF,0xE0
16.755817437499999,22,0xFF,0xFF
16.755914187500000,22,0xFF,0xFF
16.756010937500001,22,0xFF,0xFF
16.756108999999999,22,0xFF,0xFF
16.756205687500000,22,0xFF,0xFF
16.756302437500000,22,0xFF,0xFF
16.756416500000000,22,0xFF,0xFF
20.725507749999998,23,0xFF,0x07
20.725607812500002,23,0xFF,0x02
20.725699500000001,23,0xFF,0xDA
20.725790562499999,23,0xFF,0xA4
20.725897312499999,23,0xFF,0xFF
20.725994062500000,23,0xFF,0xFF
20.726090812500001,23,0xFF,0xFF
20.726188499999999,23,0xFF,0xFF
20.726285250000000,23,0xFF,0xFF
20.726382687499999,23,0xFF,0xFF
20.726480062499999,23,0xFF,0xFF
20.726577437500001,23,0xFF,0xFF
20.726674875000000,23,0xFF,0xFF
20.726772250000000,23,0xFF,0xFF
20.726869624999999,23,0xFF,0xFF
20.726967062500002,23,0xFF,0xFF
20.727063437500000,23,0xFF,0xFF
20.727160500000000,23,0xFF,0xFF
20.728649874999999,24,0xFF,0x10
20.729743625000001,24,0xFF,0x06
20.729835312500001,24,0xFF,0x20
20.729935375000000,24,0xFF,0x00
20.730027124999999,24,0xFF,0x00
20.730118187500000,24,0xFF,0x00
20.730218250000000,24,0xFF,0x5F
20.730309625000000,24,0xFF,0xEE
20.730416375000001,24,0xFF,0xFF
20.730513125000002,24,0xFF,0xFF
20.730609874999999,24,0xFF,0xFF
20.730707937500000,24,0xFF,0xFF
20.730804625000001,24,0xFF,0xFF
20.730901374999998,24,0xFF,0xFF
20.731015437500002,24,0xFF,0xFF
20.732856000000002,25,0xFF,0x12
20.732947750000001,25,0xFF,0x02
20.733039125000001,25,0xFF,0x5C
20.733130562500001,25,0xFF,0x58
20.733237312499998,25,0xFF,0xFF
20.733333999999999,25,0xFF,0xFF
20.733431437499998,25,0xFF,0xFF
20.733529125000000,25,0xFF,0xFF
20.733625875000001,25,0xFF,0xFF
20.733723312500000,25,0xFF,0xFF
20.733820687500000,25,0xFF,0xFF
20.733918062499999,25,0xFF,0xFF
20.734015500000002,25,0xFF,0xFF
20.734112875000001,25,0xFF,0xFF
20.734210250000000,25,0xFF,0xFF
20.734307687499999,25,0xFF,0xFF
20.734405062499999,25,0xFF,0xFF
20.734502124999999,25,0xFF,0xFF
20.734599562500001,25,0xFF,0xFF
20.734695937500000,25,0xFF,0xFF
20.734793000000000,25,0xFF,0xFF
20.736218312500000,26,0xFF,0x0F
20.736309687500000,26,0xFF,0x0C
20.736401437500000,26,0xFF,0x11
20.736492500000001,26,0xFF,0x00
20.736583875000001,26,0xFF,0x00
20.736675625000000,26,0xFF,0x00
20.736767000000000,26,0xFF,0x00
20.736858375000001,26,0xFF,0x0A
20.736950125000000,26,0xFF,0x01
20.737041187500001,26,0xFF,0x10
20.737132937500000,26,0xFF,0x03
20.737224312500000,26,0xFF,0x00
20.737315687500001,26,0xFF,0x2A
20.737408125000002,26,0xFF,0xB9
20.737514874999999,26,0xFF,0xFF
20.737611562500000,26,0xFF,0xFF
20.737708312500001,26,0xFF,0xFF
20.737806062499999,26,0xFF,0xFF
20.737902750000000,26,0xFF,0xFF
20.737999500000001,26,0xFF,0xFF
20.738113937500000,26,0xFF,0xFF
20.740452187500001,27,0xFF,0x02
20.740543562500001,27,0xFF,0x10
20.740634624999998,27,0xFF,0x01
20.740725999999999,27,0xFF,0x07
20.740817750000001,27,0xFF,0x02
20.740909125000002,27,0xFF,0x00
20.741000562499998,27,0xFF,0x00
20.741091937499998,27,0xFF,0x00
20.741183312499999,27,0xFF,0x00
20.741275062500002,27,0xFF,0x00
20.741375125000001,27,0xFF,0x00
20.741466875000000,27,0xFF,0x00
20.741557937500001,27,0xFF,0x00
20.741649625000001,27,0xFF,0x00
20.741740687499998,27,0xFF,0x01
20.741832062499999,27,0xFF,0x00
20.741923499999999,27,0xFF,0x5B
20.742014874999999,27,0xFF,0xE0
20.742121624999999,27,0xFF,0xFF
20.742218375000000,27,0xFF,0xFF
20.742315437500000,27,0xFF,0xFF
20.742413500000001,27,0xFF,0xFF
20.742510187499999,27,0xFF,0xFF
20.742606937500000,27,0xFF,0xFF
20.742721000000000,27,0xFF,0xFF
24.711975437500001,28,0xFF,0x07
24.712066812500002,28,0xFF,0x02
24.712158187499998,28,0xFF,0xDA
24.712249249999999,28,0xFF,0xA4
24.712356000000000,28,0xFF,0xFF
24.712452750000001,28,0xFF,0xFF
24.712549500000002,28,0xFF,0xFF
24.712647187500000,28,0xFF,0xFF
24.712743937500001,28,0xFF,0xFF
24.712841312500000,28,0xFF,0xFF
24.712938749999999,28,0xFF,0xFF
24.713036124999999,28,0xFF,0xFF
24.713133562500001,28,0xFF,0xFF
24.713230937500001,28,0xFF,0xFF
24.713328312500000,28,0xFF,0xFF
24.713425749999999,28,0xFF,0xFF
24.713522125000001,28,0xFF,0xFF
24.713619187500001,28,0xFF,0xFF
24.716110874999998,29,0xFF,0x10
24.716202249999998,29,0xFF,0x06
24.716293687499999,29,0xFF,0x20
24.716393750000002,29,0xFF,0x00
24.716485124999998,29,0xFF,0x00
24.716576499999999,29,0xFF,0x00
24.716676562499998,29,0xFF,0x5F
24.716767999999998,29,0xFF,0xEE
24.716874749999999,29,0xFF,0xFF
24.716971437500000,29,0xFF,0xFF
24.717068187500001,29,0xFF,0xFF
24.717166562500001,29,0xFF,0xFF
24.717263312499998,29,0xFF,0xFF
24.717360062499999,29,0xFF,0xFF
24.717474124999999,29,0xFF,0xFF
24.719314687499999,30,0xFF,0x12
24.719406124999999,30,0xFF,0x02
24.719497499999999,30,0xFF,0x5C
24.719588562500000,30,0xFF,0x58
24.719695312500001,30,0xFF,0xFF
24.719792000000002,30,0xFF,0xFF
24.719888749999999,30,0xFF,0xFF
24.719986500000001,30,0xFF,0xFF
24.720083249999998,30,0xFF,0xFF
24.720180625000001,30,0xFF,0xFF
24.720278000000000,30,0xFF,0xFF
24.720375437500000,30,0xFF,0xFF
24.720472812499999,30,0xFF,0xFF
24.720570187500002,30,0xFF,0xFF
24.720667625000001,30,0xFF,0xFF
24.720765000000000,30,0xFF,0xFF
24.720862437499999,30,0xFF,0xFF
24.720958812500001,30,0xFF,0xFF
24.721056187500000,30,0xFF,0xFF
24.721152937500001,30,0xFF,0xFF
24.721250000000001,30,0xFF,0xFF
24.722674312500001,31,0xFF,0x0F
24.722765687500001,31,0xFF,0x0C
24.722865750000000,31,0xFF,0x0E
24.722957500000000,31,0xFF,0x00
24.723048875000000,31,0xFF,0x00
24.723140312500000,31,0xFF,0x00
24.723231687500000,31,0xFF,0x00
24.723323437499999,31,0xFF,0x0A
24.723414812500000,31,0xFF,0x01
24.723593250000000,31,0xFF,0x10
24.723684625000001,31,0xFF,0x03
24.723776062500001,31,0xFF,0x00
24.723867125000002,31,0xFF,0x0D
24.723958499999998,31,0xFF,0x7B
24.725066937499999,31,0xFF,0xFF
24.725163625000000,31,0xFF,0xFF
24.725260375000001,31,0xFF,0xFF
24.725358437499999,31,0xFF,0xFF
24.725455187500000,31,0xFF,0xFF
24.725551937500001,31,0xFF,0xFF
24.725666000000000,31,0xFF,0xFF
24.727048937500001,32,0xFF,0x02
24.727140312500001,32,0xFF,0x10
24.727232062500001,32,0xFF,0x01
24.727323125000002,32,0xFF,0x07
24.727414499999998,32,0xFF,0x02
24.727506250000001,32,0xFF,0x00
24.727597625000001,32,0xFF,0x00
24.727689000000002,32,0xFF,0x00
24.727780437500002,32,0xFF,0x00
24.727872125000001,32,0xFF,0x00
24.727963187499999,32,0xFF,0x00
24.728054624999999,32,0xFF,0x00
24.728145999999999,32,0xFF,0x00
24.728237750000002,32,0xFF,0x00
24.728328812499999,32,0xFF,0x01
24.728420499999999,32,0xFF,0x00
24.728511937499999,32,0xFF,0x5B
24.728603312499999,32,0xFF,0xE0
24.728710062499999,32,0xFF,0xFF
24.728806750000000,32,0xFF,0xFF
24.728903812500000,32,0xFF,0xFF
24.729001562499999,32,0xFF,0xFF
24.729099000000001,32,0xFF,0xFF
24.729195687499999,32,0xFF,0xFF
24.729309749999999,32,0xFF,0xFF
28.698434937500000,33,0xFF,0x07
28.698526375000000,33,0xFF,0x02
28.698626437500000,33,0xFF,0xDA
28.698717812500000,33,0xFF,0xA4
28.698824562500000,33,0xFF,0xFF
28.698921625000001,33,0xFF,0xFF
28.699018375000001,33,0xFF,0xFF
28.699116437499999,33,0xFF,0xFF
28.699213125000000,33,0xFF,0xFF
28.699310562499999,33,0xFF,0xFF
28.700409312500000,33,0xFF,0xFF
28.700506687499999,33,0xFF,0xFF
28.700604062499998,33,0xFF,0xFF
28.700701500000001,33,0xFF,0xFF
28.700798875000000,33,0xFF,0xFF
28.700895312499998,33,0xFF,0xFF
28.700991999999999,33,0xFF,0xFF
28.701089062499999,33,0xFF,0xFF
28.702578437500001,34,0xFF,0x10
28.702669812500002,34,0xFF,0x06
28.702761187499998,34,0xFF,0x20
28.702852249999999,34,0xFF,0x00
28.702943999999999,34,0xFF,0x00
28.703035374999999,34,0xFF,0x00
28.703126812499999,34,0xFF,0x5F
28.703218187499999,34,0xFF,0xEE
