Time [s],Packet ID,MOSI,MISO
20.425973500000001,0,0xFF,0x0C
20.426021500000001,0,0xFF,0x13
20.426069562500000,0,0xFF,0x01
20.426117062500001,0,0xFF,0x00
20.426165125000001,0,0xFF,0x00
20.426212625000002,0,0xFF,0x00
20.426260687500001,0,0xFF,0x00
20.426308687500001,0,0xFF,0x00
20.426356250000001,0,0xFF,0x00
20.426404250000001,0,0xFF,0x00
20.426451812500002,0,0xFF,0x00
20.426499812500001,0,0xFF,0x00
20.426547875000001,0,0xFF,0x00
20.426595375000002,0,0xFF,0x00
20.426643437500001,0,0xFF,0x00
20.426690937499998,0,0xFF,0x00
20.426739000000001,0,0xFF,0x00
20.426787000000001,0,0xFF,0x00
20.426834562500002,0,0xFF,0x00
20.426882562500001,0,0xFF,0x2F
20.426930124999998,0,0xFF,0x89
20.426986187499999,0,0xFF,0xFF
20.427030187500002,0,0xFF,0xFF
20.427074687499999,0,0xFF,0xFF
20.427119749999999,0,0xFF,0xFF
20.427164250000001,0,0xFF,0xFF
20.427208312499999,0,0xFF,0xFF
20.427274375000000,0,0xFF,0xFF
20.428291500000000,1,0xFF,0x08
20.428339062500001,1,0xFF,0x03
20.428387062500001,1,0xFF,0x00
20.428580187500000,1,0xFF,0x6E
20.428627750000000,1,0xFF,0x30
20.428683750000001,1,0xFF,0xFF
20.428727812500000,1,0xFF,0xFF
20.428772312500001,1,0xFF,0xFF
20.428817375000001,1,0xFF,0xFF
20.428861874999999,1,0xFF,0xFF
20.428905937500001,1,0xFF,0xFF
20.428950437499999,1,0xFF,0xFF
20.428995000000000,1,0xFF,0xFF
20.429039499999998,1,0xFF,0xFF
20.429084062499999,1,0xFF,0xFF
20.429128562500001,1,0xFF,0xFF
20.429173062499999,1,0xFF,0xFF
20.429217625000000,1,0xFF,0xFF
20.429262125000001,1,0xFF,0xFF
20.429306687499999,1,0xFF,0xFF
20.429523312499999,1,0xFF,0xFF
20.429567875000000,1,0xFF,0xFF
20.429612375000001,1,0xFF,0xFF
20.429656937499999,1,0xFF,0xFF
20.429701437500000,1,0xFF,0xFF
20.429745937500002,1,0xFF,0xFF
20.429790499999999,1,0xFF,0xFF
20.429834499999998,1,0xFF,0xFF
20.429879062500000,1,0xFF,0xFF
20.429923562500001,1,0xFF,0xFF
20.429968124999998,1,0xFF,0xFF
20.430012625000000,1,0xFF,0xFF
20.430057187500001,1,0xFF,0xFF
20.430101687499999,1,0xFF,0xFF
20.430145750000001,1,0xFF,0xFF
20.430190249999999,1,0xFF,0xFF
20.430234812500000,1,0xFF,0xFF
20.430279312500002,1,0xFF,0xFF
20.430323812499999,1,0xFF,0xFF
20.430529499999999,1,0xFF,0xFF
20.430574000000000,1,0xFF,0xFF
20.430618562500001,1,0xFF,0xFF
20.430663062499999,1,0xFF,0xFF
20.430707625000000,1,0xFF,0xFF
20.430752125000001,1,0xFF,0xFF
20.430796624999999,1,0xFF,0xFF
20.430840687500002,1,0xFF,0xFF
20.430885187499999,1,0xFF,0xFF
20.430929750000001,1,0xFF,0xFF
20.430974249999998,1,0xFF,0xFF
20.431018812500000,1,0xFF,0xFF
20.431068312499999,1,0xFF,0xFF
20.447063312499999,2,0xFF,0x03
20.447111312499999,2,0xFF,0x1C
20.447159374999998,2,0xFF,0x01
20.447206874999999,2,0xFF,0x17
20.447254937499999,2,0xFF,0x00
20.447302437499999,2,0xFF,0x00
20.447350499999999,2,0xFF,0x00
20.447398000000000,2,0xFF,0x07
20.447446062499999,2,0xFF,0x07
20.447494062499999,2,0xFF,0x00
20.447541624999999,2,0xFF,0x00
20.447589624999999,2,0xFF,0x02
20.447637187500000,2,0xFF,0x23
20.447685187499999,2,0xFF,0x10
20.447732750000000,2,0xFF,0x11
20.447780750000000,2,0xFF,0x82
20.447828312500000,2,0xFF,0x06
20.447876312500000,2,0xFF,0xF7
20.447924374999999,2,0xFF,0x23
20.447971875000000,2,0xFF,0x00
20.448019937500000,2,0xFF,0xD5
20.448067437500001,2,0xFF,0xC3
20.448115500000000,2,0xFF,0x10
20.448163000000001,2,0xFF,0xEE
20.448211062500000,2,0xFF,0x45
20.448259062500000,2,0xFF,0xF7
20.448306625000001,2,0xFF,0x23
20.448354625000000,2,0xFF,0x00
20.448402187500001,2,0xFF,0x07
20.448450187500001,2,0xFF,0x85
20.448505749999999,2,0xFF,0xFF
20.448550250000000,2,0xFF,0xFF
20.448600312500002,2,0xFF,0xFF
20.448644812500000,2,0xFF,0xFF
20.448689375000001,2,0xFF,0xFF
20.448733874999999,2,0xFF,0xFF
20.448799437500000,2,0xFF,0xFF
23.979401562500001,3,0xFF,0x07
23.979449124999999,3,0xFF,0x02
23.979497125000002,3,0xFF,0xDA
23.979545187500001,3,0xFF,0xA4
23.979600749999999,3,0xFF,0xFF
23.979644749999999,3,0xFF,0xFF
23.979689312500000,3,0xFF,0xFF
23.979734312500000,3,0xFF,0xFF
23.980148062500000,3,0xFF,0xFF
23.980192625000001,3,0xFF,0xFF
23.980237124999999,3,0xFF,0xFF
23.980281687500000,3,0xFF,0xFF
23.980326187500001,3,0xFF,0xFF
23.980376249999999,3,0xFF,0xFF
23.980420750000000,3,0xFF,0xFF
23.980464812499999,3,0xFF,0xFF
23.980509312500001,3,0xFF,0xFF
23.980559374999999,3,0xFF,0xFF
23.981645062500000,4,0xFF,0x10
23.981693062500000,4,0xFF,0x06
23.981740625000000,4,0xFF,0x01
23.981788625000000,4,0xFF,0x00
23.981836687500000,4,0xFF,0x00
23.981884187500000,4,0xFF,0x00
23.981942750000002,4,0xFF,0xA5
23.981990812500001,4,0xFF,0xAF
23.982046312500000,4,0xFF,0xFF
23.982090875000001,4,0xFF,0xFF
23.982457562499999,4,0xFF,0xFF
23.982502624999999,4,0xFF,0xFF
23.982552125000002,4,0xFF,0xFF
23.982596687499999,4,0xFF,0xFF
23.982662749999999,4,0xFF,0xFF
23.983682375000001,5,0xFF,0x08
23.983730437500000,5,0xFF,0x03
23.983777937500001,5,0xFF,0x00
23.983826000000001,5,0xFF,0x6E
23.983906062500001,5,0xFF,0x30
23.983961562499999,5,0xFF,0xFF
23.984006125000001,5,0xFF,0xFF
23.984050624999998,5,0xFF,0xFF
23.984095687500002,5,0xFF,0xFF
23.984139687500001,5,0xFF,0xFF
23.984184249999998,5,0xFF,0xFF
23.984228750000000,5,0xFF,0xFF
23.984273250000001,5,0xFF,0xFF
23.984317812499999,5,0xFF,0xFF
23.984362312500000,5,0xFF,0xFF
23.984406875000001,5,0xFF,0xFF
23.984450875000000,5,0xFF,0xFF
23.984495437500001,5,0xFF,0xFF
23.984545437500000,5,0xFF,0xFF
23.984590000000001,5,0xFF,0xFF
23.984634499999999,5,0xFF,0xFF
23.984679062500000,5,0xFF,0xFF
23.984723562500001,5,0xFF,0xFF
23.984773125000000,5,0xFF,0xFF
23.984817625000002,5,0xFF,0xFF
23.984862187499999,5,0xFF,0xFF
23.984928187500000,5,0xFF,0xFF
23.984972750000001,5,0xFF,0xFF
23.985017249999999,5,0xFF,0xFF
23.985061312500001,5,0xFF,0xFF
23.985105812499999,5,0xFF,0xFF
23.985150375000000,5,0xFF,0xFF
23.985194875000001,5,0xFF,0xFF
23.985244937499999,5,0xFF,0xFF
23.985289437500001,5,0xFF,0xFF
23.985333499999999,5,0xFF,0xFF
23.985378000000001,5,0xFF,0xFF
23.985422499999999,5,0xFF,0xFF
23.985472562500000,5,0xFF,0xFF
23.985517062500001,5,0xFF,0xFF
23.985561125000000,5,0xFF,0xFF
23.985605625000002,5,0xFF,0xFF
23.985650187499999,5,0xFF,0xFF
23.985700187500001,5,0xFF,0xFF
23.985744749999999,5,0xFF,0xFF
23.985788750000001,5,0xFF,0xFF
23.985833312499999,5,0xFF,0xFF
23.985877812500000,5,0xFF,0xFF
23.985922375000001,5,0xFF,0xFF
23.985982875000001,5,0xFF,0xFF
23.986027437499999,5,0xFF,0xFF
23.986076937499998,5,0xFF,0xFF
23.987838624999998,6,0xFF,0x14
23.987907624999998,6,0xFF,0x1A
23.987955687500001,6,0xFF,0xD5
23.988003687500001,6,0xFF,0xC3
23.988051250000002,6,0xFF,0x10
23.988099250000001,6,0xFF,0xEE
23.988146812499998,6,0xFF,0x45
23.988200375000002,6,0xFF,0xF7
23.988247874999999,6,0xFF,0x23
23.988295937499998,6,0xFF,0x00
23.988343437499999,6,0xFF,0xD9
23.988391499999999,6,0xFF,0x28
23.988439000000000,6,0xFF,0xA2
23.988487062499999,6,0xFF,0xC4
23.988535062499999,6,0xFF,0x5D
23.988582624999999,6,0xFF,0x51
23.988636124999999,6,0xFF,0x3D
23.988683687500000,6,0xFF,0x28
23.988737187500000,6,0xFF,0x30
23.988784750000001,6,0xFF,0x2A
23.988832750000000,6,0xFF,0xFC
23.988880312500001,6,0xFF,0x14
23.988928312500001,6,0xFF,0xC5
23.988997874999999,6,0xFF,0x91
23.989045375000000,6,0xFF,0xA3
23.989093437499999,6,0xFF,0xED
23.989140937500000,6,0xFF,0x89
23.989189000000000,6,0xFF,0x25
23.989244500000002,6,0xFF,0xFF
23.989289062499999,6,0xFF,0xFF
23.989333062499998,6,0xFF,0xFF
23.989378125000002,6,0xFF,0xFF
23.989422625000000,6,0xFF,0xFF
23.989467187500001,6,0xFF,0xFF
23.989532687499999,6,0xFF,0xFF
24.089216937500002,7,0xFF,0x05
24.089264437499999,7,0xFF,0x14
24.089312499999998,7,0xFF,0xD5
24.089359999999999,7,0xFF,0xC3
24.089424062500001,7,0xFF,0x10
24.089472062500001,7,0xFF,0xEE
24.089519625000001,7,0xFF,0x45
24.089567625000001,7,0xFF,0xF7
24.089615687500000,7,0xFF,0x23
24.089663187500001,7,0xFF,0x00
24.089716750000001,7,0xFF,0x02
24.089764250000002,7,0xFF,0x11
24.089817812500002,7,0xFF,0x07
24.089865374999999,7,0xFF,0xA3
24.090287125000000,7,0xFF,0x7F
24.090335124999999,7,0xFF,0xE7
24.090399187500001,7,0xFF,0xA2
24.090446750000002,7,0xFF,0xD9
24.090494750000001,7,0xFF,0x6E
24.090542312499998,7,0xFF,0x32
24.090590312500002,7,0xFF,0x27
24.090638375000001,7,0xFF,0x71
24.090699375000000,7,0xFF,0xFF
24.090743437499999,7,0xFF,0xFF
24.090793437500000,7,0xFF,0xFF
24.090838500000000,7,0xFF,0xFF
24.090883000000002,7,0xFF,0xFF
24.090927562499999,7,0xFF,0xFF
24.090993062500001,7,0xFF,0xFF
25.943534562499998,8,0xFF,0x07
25.943582625000001,8,0xFF,0x02
25.943630625000001,8,0xFF,0xDA
25.943678187500002,8,0xFF,0xA4
25.943734187499999,8,0xFF,0xFF
25.943778250000001,8,0xFF,0xFF
25.943822749999999,8,0xFF,0xFF
25.943867812499999,8,0xFF,0xFF
25.943912312500000,8,0xFF,0xFF
25.943956312499999,8,0xFF,0xFF
25.944000875000000,8,0xFF,0xFF
25.944045375000002,8,0xFF,0xFF
25.944089937499999,8,0xFF,0xFF
25.944134437500001,8,0xFF,0xFF
25.944178999999998,8,0xFF,0xFF
25.944228500000001,8,0xFF,0xFF
25.944273062499999,8,0xFF,0xFF
25.944317562500000,8,0xFF,0xFF
25.944362125000001,8,0xFF,0xFF
25.944411625000001,8,0xFF,0xFF
25.945491312500000,9,0xFF,0x10
25.945538875000000,9,0xFF,0x06
25.945586875000000,9,0xFF,0x00
25.945634437500001,9,0xFF,0x00
25.945682437500000,9,0xFF,0x02
25.945735500000001,9,0xFF,0x00
25.945783562500001,9,0xFF,0x73
25.945836562499998,9,0xFF,0xBF
25.945892125000000,9,0xFF,0xFF
25.945936625000002,9,0xFF,0xFF
25.945981187499999,9,0xFF,0xFF
25.946026187499999,9,0xFF,0xFF
25.946070249999998,9,0xFF,0xFF
25.946114750000000,9,0xFF,0xFF
25.946180812500000,9,0xFF,0xFF
25.951885000000001,10,0xFF,0x05
25.951933062500000,10,0xFF,0x13
25.951981062500000,10,0xFF,0xD5
25.952028625000001,10,0xFF,0xC3
25.952076625000000,10,0xFF,0x10
25.952124187500001,10,0xFF,0xEE
25.952172187500000,10,0xFF,0x45
25.952219750000001,10,0xFF,0xF7
25.952267750000001,10,0xFF,0x23
25.952315312500001,10,0xFF,0x00
25.952363312500001,10,0xFF,0x03
25.952774125000001,10,0xFF,0x11
25.952822125000001,10,0xFF,0x06
25.952869687500002,10,0xFF,0xA3
25.952917687500001,10,0xFF,0xFE
25.952970749999999,10,0xFF,0xE7
25.953018749999998,10,0xFF,0xB3
25.953071812499999,10,0xFF,0xDE
25.953119812499999,10,0xFF,0x85
25.953172875000000,10,0xFF,0x8E
25.953220875000000,10,0xFF,0x73
25.953281437499999,10,0xFF,0xFF
25.953325937500001,10,0xFF,0xFF
25.953375999999999,10,0xFF,0xFF
25.953420500000000,10,0xFF,0xFF
25.953465062500001,10,0xFF,0xFF
25.953531125000001,10,0xFF,0xFF
25.953597125000002,10,0xFF,0xFF
25.959369437500001,11,0xFF,0x07
25.959417437500001,11,0xFF,0x02
25.959465000000002,11,0xFF,0xDA
25.959540000000001,11,0xFF,0xA4
25.959595562499999,11,0xFF,0xFF
25.959640062500000,11,0xFF,0xFF
25.959684625000001,11,0xFF,0xFF
25.959729124999999,11,0xFF,0xFF
25.959773687500000,11,0xFF,0xFF
25.959818187500002,11,0xFF,0xFF
25.959862749999999,11,0xFF,0xFF
25.959907250000001,11,0xFF,0xFF
25.959957312499998,11,0xFF,0xFF
25.960001312500001,11,0xFF,0xFF
25.960045874999999,11,0xFF,0xFF
25.960090375000000,11,0xFF,0xFF
25.960134937500001,11,0xFF,0xFF
25.960184937499999,11,0xFF,0xFF
25.960229000000002,11,0xFF,0xFF
25.960279000000000,11,0xFF,0xFF
25.961358187500000,12,0xFF,0x10
25.961406250000000,12,0xFF,0x06
25.961480812500000,12,0xFF,0x00
25.961528812499999,12,0xFF,0x00
25.961576375000000,12,0xFF,0x03
25.961624375000000,12,0xFF,0x00
25.961672437499999,12,0xFF,0x42
25.961719937500000,12,0xFF,0x8C
25.961775500000002,12,0xFF,0xFF
25.961819999999999,12,0xFF,0xFF
25.961864562500001,12,0xFF,0xFF
25.961909062499998,12,0xFF,0xFF
25.961953625000000,12,0xFF,0xFF
25.961998125000001,12,0xFF,0xFF
25.962064187500001,12,0xFF,0xFF
26.023912124999999,13,0xFF,0x07
26.023959625000000,13,0xFF,0x02
26.024007687499999,13,0xFF,0xDA
26.024055187500000,13,0xFF,0xA4
26.024111250000001,13,0xFF,0xFF
26.024155250000000,13,0xFF,0xFF
26.024205312500001,13,0xFF,0xFF
26.024250312500001,13,0xFF,0xFF
26.024294375000000,13,0xFF,0xFF
26.024338875000002,13,0xFF,0xFF
26.024383437499999,13,0xFF,0xFF
26.024427937500000,13,0xFF,0xFF
26.024472437499998,13,0xFF,0xFF
26.024516999999999,13,0xFF,0xFF
26.024560999999999,13,0xFF,0xFF
26.024605562500000,13,0xFF,0xFF
26.024650062500001,13,0xFF,0xFF
26.024700124999999,13,0xFF,0xFF
26.025790312500000,14,0xFF,0x10
26.025838374999999,14,0xFF,0x06
26.025885875000000,14,0xFF,0x08
26.025939437500000,14,0xFF,0x00
26.025986937500001,14,0xFF,0x00
26.026040500000001,14,0xFF,0x00
26.026088000000001,14,0xFF,0xD2
26.026141562500001,14,0xFF,0x5C
26.026197124999999,14,0xFF,0xFF
26.026241625000001,14,0xFF,0xFF
26.026285625000000,14,0xFF,0xFF
26.026330687500000,14,0xFF,0xFF
26.026375187500001,14,0xFF,0xFF
26.026419749999999,14,0xFF,0xFF
26.026485312500000,14,0xFF,0xFF
26.027502937500000,15,0xFF,0x06
26.027550999999999,15,0xFF,0x02
26.027598500000000,15,0xFF,0xEB
26.027646562499999,15,0xFF,0x97
26.027702062500001,15,0xFF,0xFF
26.027746624999999,15,0xFF,0xFF
26.027818125000000,15,0xFF,0xFF
26.027862687500001,15,0xFF,0xFF
26.027907187499999,15,0xFF,0xFF
26.027951750000000,15,0xFF,0xFF
26.027996250000001,15,0xFF,0xFF
26.028040812499999,15,0xFF,0xFF
26.028084812500001,15,0xFF,0xFF
26.028134874999999,15,0xFF,0xFF
26.028179375000001,15,0xFF,0xFF
26.028223937500002,15,0xFF,0xFF
26.028268437500000,15,0xFF,0xFF
26.028313000000001,15,0xFF,0xFF
26.028357499999998,15,0xFF,0xFF
26.028402062500000,15,0xFF,0xFF
26.028446562500001,15,0xFF,0xFF
26.028491062499999,15,0xFF,0xFF
26.028535625000000,15,0xFF,0xFF
26.028585124999999,15,0xFF,0xFF
26.028629687500001,15,0xFF,0xFF
26.028674187499998,15,0xFF,0xFF
26.028718749999999,15,0xFF,0xFF
26.028763250000001,15,0xFF,0xFF
26.028807812499998,15,0xFF,0xFF
